Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
PI-3K cascade:FGFR1 Homo sapiens R-HSA-5654689	5/122	0.5169546879654978	0.7045803742067825	0	0	1.0562134430181003	0.6968896851355344	CD86;NRG4;TRAT1;IRS2;HBEGF
PI-3K cascade:FGFR3 Homo sapiens R-HSA-5654710	5/122	0.5169546879654978	0.7045803742067825	0	0	1.0562134430181003	0.6968896851355344	CD86;NRG4;TRAT1;IRS2;HBEGF
PI3K events in ERBB4 signaling Homo sapiens R-HSA-1250342	5/122	0.5169546879654978	0.7045803742067825	0	0	1.0562134430181003	0.6968896851355344	CD86;NRG4;TRAT1;IRS2;HBEGF
PIP3 activates AKT signaling Homo sapiens R-HSA-1257604	5/122	0.5169546879654978	0.7045803742067825	0	0	1.0562134430181003	0.6968896851355344	CD86;NRG4;TRAT1;IRS2;HBEGF
PI-3K cascade:FGFR4 Homo sapiens R-HSA-5654720	5/122	0.5169546879654978	0.7045803742067825	0	0	1.0562134430181003	0.6968896851355344	CD86;NRG4;TRAT1;IRS2;HBEGF
PI-3K cascade:FGFR2 Homo sapiens R-HSA-5654695	5/122	0.5169546879654978	0.7045803742067825	0	0	1.0562134430181003	0.6968896851355344	CD86;NRG4;TRAT1;IRS2;HBEGF
Class I MHC mediated antigen processing & presentation Homo sapiens R-HSA-983169	12/305	0.5255547822704849	0.711008483674784	0	0	1.0120746041222966	0.6510684492498106	CDC20;PSMB3;NCF2;SMURF1;PSME3;MRC1;UBE2D3;NCF4;UBE2E2;CYBB;CYBA;CD36
Signaling by ERBB2 Homo sapiens R-HSA-1227986	2/45	0.5270499682415457	0.711008483674784	0	0	1.1495444737473028	0.7362371600119427	NRG4;HBEGF
Defective B3GALT6 causes EDSP2 and SEMDJL1 Homo sapiens R-HSA-4420332	1/19	0.5296152578583121	0.711008483674784	0	0	1.3730873730873732	0.8727404646461991	VCAN
Defective B4GALT7 causes EDS, progeroid type Homo sapiens R-HSA-3560783	1/19	0.5296152578583121	0.711008483674784	0	0	1.3730873730873732	0.8727404646461991	VCAN
Defective B3GAT3 causes JDSSDHD Homo sapiens R-HSA-3560801	1/19	0.5296152578583121	0.711008483674784	0	0	1.3730873730873732	0.8727404646461991	VCAN
Translesion Synthesis by POLH Homo sapiens R-HSA-110320	1/19	0.5296152578583121	0.711008483674784	0	0	1.3730873730873732	0.8727404646461991	PCNA
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants Homo sapiens R-HSA-1236382	1/19	0.5296152578583121	0.711008483674784	0	0	1.3730873730873732	0.8727404646461991	CBL
Signaling by Ligand-Responsive EGFR Variants in Cancer Homo sapiens R-HSA-5637815	1/19	0.5296152578583121	0.711008483674784	0	0	1.3730873730873732	0.8727404646461991	CBL
Signaling by EGFR in Cancer Homo sapiens R-HSA-1643713	1/19	0.5296152578583121	0.711008483674784	0	0	1.3730873730873732	0.8727404646461991	CBL
Ephrin signaling Homo sapiens R-HSA-3928664	1/19	0.5296152578583121	0.711008483674784	0	0	1.3730873730873732	0.8727404646461991	RAC1
Scavenging by Class A Receptors Homo sapiens R-HSA-3000480	1/19	0.5296152578583121	0.711008483674784	0	0	1.3730873730873732	0.8727404646461991	FTL
Phase 4 - resting membrane potential Homo sapiens R-HSA-5576886	1/19	0.5296152578583121	0.711008483674784	0	0	1.3730873730873732	0.8727404646461991	KCNK6
RNA Polymerase II Transcription Homo sapiens R-HSA-73857	5/124	0.5314451889563341	0.7125744481137363	0	0	1.0383532455673083	0.6564004157893121	ELL;EIF4A3;TCEB3;POLR2J;POLR2K
Transcriptional regulation by small RNAs Homo sapiens R-HSA-5578749	3/72	0.5348595405935493	0.7135890019844372	0	0	1.0745021037868163	0.6723708814585545	NUP210;POLR2J;POLR2K
ISG15 antiviral mechanism Homo sapiens R-HSA-1169408	3/72	0.5348595405935493	0.7135890019844372	0	0	1.0745021037868163	0.6723708814585545	NUP210;EIF4A3;KPNA2
Antiviral mechanism by IFN-stimulated genes Homo sapiens R-HSA-1169410	3/72	0.5348595405935493	0.7135890019844372	0	0	1.0745021037868163	0.6723708814585545	NUP210;EIF4A3;KPNA2
TRAF6 Mediated Induction of proinflammatory cytokines Homo sapiens R-HSA-168180	3/72	0.5348595405935493	0.7135890019844372	0	0	1.0745021037868163	0.6723708814585545	TAB3;NOD2;MAP2K7
PI3K/AKT activation Homo sapiens R-HSA-198203	5/125	0.5386170170248622	0.7177105164822606	0	0	1.0296463993100475	0.6370942287022556	CD86;NRG4;TRAT1;IRS2;HBEGF
Transmembrane transport of small molecules Homo sapiens R-HSA-382551	23/594	0.5397216517130788	0.7182912688226105	0	0	0.9950545690724998	0.6136518762904624	SLC36A1;NUP210;SLC31A1;SLC1A3;SLC4A1;ATP11A;SLC1A5;ADD3;AQP3;HK2;AQP1;SLC2A9;SLC7A5;TRPM2;SLCO3A1;BSG;ATP6V1B2;HMOX1;SLC15A3;ATP6V0D1;CALM1;SGK1;FTL
Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS) Homo sapiens R-HSA-5083632	1/20	0.547930577662525	0.7247259118344234	0	0	1.300751879699248	0.7825410239556881	MUC12
G beta:gamma signalling through PLC beta Homo sapiens R-HSA-418217	1/20	0.547930577662525	0.7247259118344234	0	0	1.300751879699248	0.7825410239556881	PLCB2
eNOS activation and regulation Homo sapiens R-HSA-203765	1/20	0.547930577662525	0.7247259118344234	0	0	1.300751879699248	0.7825410239556881	CALM1
Metabolism of nitric oxide Homo sapiens R-HSA-202131	1/20	0.547930577662525	0.7247259118344234	0	0	1.300751879699248	0.7825410239556881	CALM1
Xenobiotics Homo sapiens R-HSA-211981	1/20	0.547930577662525	0.7247259118344234	0	0	1.300751879699248	0.7825410239556881	CYP2E1
The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517	6/153	0.550171937184812	0.7265165031855962	0	0	1.0085122131754256	0.6026106919270106	IDH3G;BSG;SUCLG2;SDHB;PDK1;IDH3A
NOTCH1 Intracellular Domain Regulates Transcription Homo sapiens R-HSA-2122947	2/47	0.5506372752263271	0.7265165031855962	0	0	1.0983390607101948	0.6553558406314268	KAT2B;TLE1
Gene Silencing by RNA Homo sapiens R-HSA-211000	4/101	0.5566417751007515	0.7335377502554689	0	0	1.0189403020858308	0.5969292397902399	PIWIL4;NUP210;POLR2J;POLR2K
Late Phase of HIV Life Cycle Homo sapiens R-HSA-162599	5/128	0.5598201267136589	0.7368220785422422	0	0	1.004375308953607	0.5826780397852704	NUP210;ELL;TCEB3;POLR2J;POLR2K
Hexose transport Homo sapiens R-HSA-189200	2/48	0.5621162522378224	0.7389386228928044	0	0	1.0744060959211117	0.6189079742385349	NUP210;HK2
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs) Homo sapiens R-HSA-381426	1/21	0.5655336344558337	0.7407111261043481	0	0	1.2356499356499357	0.7043025560581797	CTSG
Presynaptic function of Kainate receptors Homo sapiens R-HSA-500657	1/21	0.5655336344558337	0.7407111261043481	0	0	1.2356499356499357	0.7043025560581797	PLCB2
Cobalamin (Cbl, vitamin B12) transport and metabolism Homo sapiens R-HSA-196741	1/21	0.5655336344558337	0.7407111261043481	0	0	1.2356499356499357	0.7043025560581797	TCN2
RNA Polymerase I Promoter Clearance Homo sapiens R-HSA-73854	3/76	0.5716919135712735	0.7473469507708109	0	0	1.0154131683605834	0.5677733961974198	KAT2B;POLR2K;GATAD2A
Regulation of activated PAK-2p34 by proteasome mediated degradation Homo sapiens R-HSA-211733	2/49	0.5733835078539555	0.7473469507708109	0	0	1.0514915551656066	0.5848401160826924	PSMB3;PSME3
Creation of C4 and C2 activators Homo sapiens R-HSA-166786	2/49	0.5733835078539555	0.7473469507708109	0	0	1.0514915551656066	0.5848401160826924	C1QA;IGKC
Mitochondrial biogenesis Homo sapiens R-HSA-1592230	2/49	0.5733835078539555	0.7473469507708109	0	0	1.0514915551656066	0.5848401160826924	NCOA1;MEF2D
ER to Golgi Anterograde Transport Homo sapiens R-HSA-199977	5/131	0.5805251999768609	0.7508212266497847	0	0	0.9803076038522351	0.5331129083771283	SERPINA1;RAB1B;TRAPPC5;COPE;CTSC
RA biosynthesis pathway Homo sapiens R-HSA-5365859	1/22	0.5824520930496752	0.7508212266497847	0	0	1.1767481767481767	0.6360422043370887	RDH10
CD28 dependent PI3K/Akt signaling Homo sapiens R-HSA-389357	1/22	0.5824520930496752	0.7508212266497847	0	0	1.1767481767481767	0.6360422043370887	CD86
Pink/Parkin Mediated Mitophagy Homo sapiens R-HSA-5205685	1/22	0.5824520930496752	0.7508212266497847	0	0	1.1767481767481767	0.6360422043370887	MFN2
Mitophagy Homo sapiens R-HSA-5205647	1/22	0.5824520930496752	0.7508212266497847	0	0	1.1767481767481767	0.6360422043370887	MFN2
Post-chaperonin tubulin folding pathway Homo sapiens R-HSA-389977	1/22	0.5824520930496752	0.7508212266497847	0	0	1.1767481767481767	0.6360422043370887	TUBA4A
ADP signalling through P2Y purinoceptor 12 Homo sapiens R-HSA-392170	1/22	0.5824520930496752	0.7508212266497847	0	0	1.1767481767481767	0.6360422043370887	GNAI2
CDK-mediated phosphorylation and removal of Cdc6 Homo sapiens R-HSA-69017	2/50	0.5844381242823277	0.7508212266497847	0	0	1.0295317869415808	0.5529660162717467	PSMB3;PSME3
Ubiquitin-dependent degradation of Cyclin D1 Homo sapiens R-HSA-69229	2/50	0.5844381242823277	0.7508212266497847	0	0	1.0295317869415808	0.5529660162717467	PSMB3;PSME3
Ubiquitin-dependent degradation of Cyclin D Homo sapiens R-HSA-75815	2/50	0.5844381242823277	0.7508212266497847	0	0	1.0295317869415808	0.5529660162717467	PSMB3;PSME3
Regulation of Apoptosis Homo sapiens R-HSA-169911	2/50	0.5844381242823277	0.7508212266497847	0	0	1.0295317869415808	0.5529660162717467	PSMB3;PSME3
Regulation of ornithine decarboxylase (ODC) Homo sapiens R-HSA-350562	2/50	0.5844381242823277	0.7508212266497847	0	0	1.0295317869415808	0.5529660162717467	PSMB3;PSME3
Neurotransmitter Release Cycle Homo sapiens R-HSA-112310	2/51	0.5952795753862694	0.7600676989873641	0	0	1.0084683357879234	0.5231168391321849	NAAA;SLC1A3
Autodegradation of the E3 ubiquitin ligase COP1 Homo sapiens R-HSA-349425	2/51	0.5952795753862694	0.7600676989873641	0	0	1.0084683357879234	0.5231168391321849	PSMB3;PSME3
Cargo trafficking to the periciliary membrane Homo sapiens R-HSA-5620920	2/51	0.5952795753862694	0.7600676989873641	0	0	1.0084683357879234	0.5231168391321849	ASAP1;RAB8A
Aquaporin-mediated transport Homo sapiens R-HSA-445717	2/51	0.5952795753862694	0.7600676989873641	0	0	1.0084683357879234	0.5231168391321849	AQP3;AQP1
RNA Polymerase I Transcription Homo sapiens R-HSA-73864	3/79	0.5980979054618438	0.7600676989873641	0	0	0.9751782682512733	0.5012424265279872	KAT2B;POLR2K;GATAD2A
The canonical retinoid cycle in rods (twilight vision) Homo sapiens R-HSA-2453902	1/23	0.598712545012393	0.7600676989873641	0	0	1.1232011232011232	0.5761726219912325	RDH10
Deadenylation of mRNA Homo sapiens R-HSA-429947	1/23	0.598712545012393	0.7600676989873641	0	0	1.1232011232011232	0.5761726219912325	EIF4A3
RNA Polymerase III Transcription Termination Homo sapiens R-HSA-73980	1/23	0.598712545012393	0.7600676989873641	0	0	1.1232011232011232	0.5761726219912325	POLR2K
Downregulation of SMAD2/3:SMAD4 transcriptional activity Homo sapiens R-HSA-2173795	1/23	0.598712545012393	0.7600676989873641	0	0	1.1232011232011232	0.5761726219912325	UBE2D3
Branched-chain amino acid catabolism Homo sapiens R-HSA-70895	1/23	0.598712545012393	0.7600676989873641	0	0	1.1232011232011232	0.5761726219912325	ACAT1
mRNA Splicing - Minor Pathway Homo sapiens R-HSA-72165	2/52	0.6059076969467648	0.7632894712595697	0	0	0.9882474226804123	0.49513925394258357	POLR2J;POLR2K
Deposition of new CENPA-containing nucleosomes at the centromere Homo sapiens R-HSA-606279	2/52	0.6059076969467648	0.7632894712595697	0	0	0.9882474226804123	0.49513925394258357	CENPW;HJURP
Nucleosome assembly Homo sapiens R-HSA-774815	2/52	0.6059076969467648	0.7632894712595697	0	0	0.9882474226804123	0.49513925394258357	CENPW;HJURP
p53-Independent DNA Damage Response Homo sapiens R-HSA-69610	2/52	0.6059076969467648	0.7632894712595697	0	0	0.9882474226804123	0.49513925394258357	PSMB3;PSME3
p53-Independent G1/S DNA damage checkpoint Homo sapiens R-HSA-69613	2/52	0.6059076969467648	0.7632894712595697	0	0	0.9882474226804123	0.49513925394258357	PSMB3;PSME3
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A Homo sapiens R-HSA-69601	2/52	0.6059076969467648	0.7632894712595697	0	0	0.9882474226804123	0.49513925394258357	PSMB3;PSME3
Transport to the Golgi and subsequent modification Homo sapiens R-HSA-948021	6/162	0.6062252504510363	0.7632894712595697	0	0	0.9498804304503786	0.4754186334865573	B4GALT1;SERPINA1;RAB1B;TRAPPC5;COPE;CTSC
Cardiac conduction Homo sapiens R-HSA-5576891	5/135	0.6073002248056343	0.7637475895096619	0	0	0.9499452681858891	0.47376810910362416	KCNK6;KAT2B;CACNB4;KCNQ1;CALM1
Signaling by Hedgehog Homo sapiens R-HSA-5358351	5/136	0.613838482230165	0.7661233064659322	0	0	0.9426444012126838	0.4600325668624033	SMURF1;PSMB3;PSME3;ARRB2;P4HB
Glutamate Neurotransmitter Release Cycle Homo sapiens R-HSA-210500	1/24	0.6143405505023014	0.7661233064659322	0	0	1.0743103351799004	0.5234102929932177	SLC1A3
Growth hormone receptor signaling Homo sapiens R-HSA-982772	1/24	0.6143405505023014	0.7661233064659322	0	0	1.0743103351799004	0.5234102929932177	IRS2
Sema4D induced cell migration and growth-cone collapse Homo sapiens R-HSA-416572	1/24	0.6143405505023014	0.7661233064659322	0	0	1.0743103351799004	0.5234102929932177	RAC1
Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol Homo sapiens R-HSA-193368	1/24	0.6143405505023014	0.7661233064659322	0	0	1.0743103351799004	0.5234102929932177	NCOA1
Endogenous sterols Homo sapiens R-HSA-211976	1/24	0.6143405505023014	0.7661233064659322	0	0	1.0743103351799004	0.5234102929932177	NCOA1
Cytosolic tRNA aminoacylation Homo sapiens R-HSA-379716	1/24	0.6143405505023014	0.7661233064659322	0	0	1.0743103351799004	0.5234102929932177	WARS
Processing of DNA double-strand break ends Homo sapiens R-HSA-5693607	3/81	0.6150990627416345	0.7661233064659322	0	0	0.9500744416873449	0.4617095257643269	CCNA2;CCNA1;BRCA1
Vif-mediated degradation of APOBEC3G Homo sapiens R-HSA-180585	2/53	0.6163226599502472	0.7661233064659322	0	0	0.9688194865575096	0.4688937639538554	PSMB3;PSME3
Arachidonic acid metabolism Homo sapiens R-HSA-2142753	2/53	0.6163226599502472	0.7661233064659322	0	0	0.9688194865575096	0.4688937639538554	ALOX5;ALOX5AP
Degradation of beta-catenin by the destruction complex Homo sapiens R-HSA-195253	3/82	0.6234155717442976	0.7681060998513638	0	0	0.9379991833401389	0.44324394745847856	TLE1;PSMB3;PSME3
O-linked glycosylation Homo sapiens R-HSA-5173105	4/110	0.6242850253246837	0.7681060998513638	0	0	0.9319877139096094	0.4391043744162025	MUC12;CFP;ST6GALNAC4;THBS1
Stabilization of p53 Homo sapiens R-HSA-69541	2/54	0.6265249442700936	0.7681060998513638	0	0	0.9501387787470261	0.4442532439743878	PSMB3;PSME3
AUF1 (hnRNP D0) binds and destabilizes mRNA Homo sapiens R-HSA-450408	2/54	0.6265249442700936	0.7681060998513638	0	0	0.9501387787470261	0.4442532439743878	PSMB3;PSME3
Degradation of AXIN Homo sapiens R-HSA-4641257	2/54	0.6265249442700936	0.7681060998513638	0	0	0.9501387787470261	0.4442532439743878	PSMB3;PSME3
Neuronal System Homo sapiens R-HSA-112316	11/301	0.6266789264225284	0.7681060998513638	0	0	0.936258598210673	0.4375332562295665	KCNK6;CACNB4;KCNQ1;NAAA;SLC1A3;PRKCA;AP2A1;CALM1;GLUL;PLCB2;GNAI2
Metal ion SLC transporters Homo sapiens R-HSA-425410	1/25	0.6293606777180635	0.7681060998513638	0	0	1.0294937794937795	0.4767078894923168	SLC31A1
Amino acid synthesis and interconversion (transamination) Homo sapiens R-HSA-70614	1/25	0.6293606777180635	0.7681060998513638	0	0	1.0294937794937795	0.4767078894923168	GLUL
Post-translational modification: synthesis of GPI-anchored proteins Homo sapiens R-HSA-163125	1/25	0.6293606777180635	0.7681060998513638	0	0	1.0294937794937795	0.4767078894923168	PLAUR
ATF4 activates genes Homo sapiens R-HSA-380994	1/25	0.6293606777180635	0.7681060998513638	0	0	1.0294937794937795	0.4767078894923168	CXCL8
RAF activation Homo sapiens R-HSA-5673000	1/25	0.6293606777180635	0.7681060998513638	0	0	1.0294937794937795	0.4767078894923168	PHB
Formation of tubulin folding intermediates by CCT/TriC Homo sapiens R-HSA-389960	1/25	0.6293606777180635	0.7681060998513638	0	0	1.0294937794937795	0.4767078894923168	TUBA4A
Nitric oxide stimulates guanylate cyclase Homo sapiens R-HSA-392154	1/25	0.6293606777180635	0.7681060998513638	0	0	1.0294937794937795	0.4767078894923168	PDE3B
TRP channels Homo sapiens R-HSA-3295583	1/25	0.6293606777180635	0.7681060998513638	0	0	1.0294937794937795	0.4767078894923168	TRPM2
Acyl chain remodelling of PC Homo sapiens R-HSA-1482788	1/25	0.6293606777180635	0.7681060998513638	0	0	1.0294937794937795	0.4767078894923168	PLB1
Sulfur amino acid metabolism Homo sapiens R-HSA-1614635	1/25	0.6293606777180635	0.7681060998513638	0	0	1.0294937794937795	0.4767078894923168	SQRDL
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD Homo sapiens R-HSA-5362768	2/55	0.6365153148292797	0.7725558505310156	0	0	0.9321630033067496	0.42110165407368316	PSMB3;PSME3
Ion transport by P-type ATPases Homo sapiens R-HSA-936837	2/55	0.6365153148292797	0.7725558505310156	0	0	0.9321630033067496	0.42110165407368316	ATP11A;CALM1
Regulation of cholesterol biosynthesis by SREBP (SREBF) Homo sapiens R-HSA-1655829	2/55	0.6365153148292797	0.7725558505310156	0	0	0.9321630033067496	0.42110165407368316	NCOA1;MTF1
Metabolism of polyamines Homo sapiens R-HSA-351202	3/84	0.6396766788855078	0.7725558505310156	0	0	0.9147431302270012	0.40870029639423633	PSMB3;PSME3;AGMAT
Mitochondrial translation initiation Homo sapiens R-HSA-5368286	3/84	0.6396766788855078	0.7725558505310156	0	0	0.9147431302270012	0.40870029639423633	MRPS15;MRPL36;MRPL47
Mitochondrial translation termination Homo sapiens R-HSA-5419276	3/84	0.6396766788855078	0.7725558505310156	0	0	0.9147431302270012	0.40870029639423633	MRPS15;MRPL36;MRPL47
Mitochondrial translation elongation Homo sapiens R-HSA-5389840	3/84	0.6396766788855078	0.7725558505310156	0	0	0.9147431302270012	0.40870029639423633	MRPS15;MRPL36;MRPL47
Fertilization Homo sapiens R-HSA-1187000	1/26	0.6437965421091797	0.7725558505310156	0	0	0.9882625482625482	0.4352036798641619	B4GALT1
Reproduction Homo sapiens R-HSA-1474165	1/26	0.6437965421091797	0.7725558505310156	0	0	0.9882625482625482	0.4352036798641619	B4GALT1
Diseases associated with glycosaminoglycan metabolism Homo sapiens R-HSA-3560782	1/26	0.6437965421091797	0.7725558505310156	0	0	0.9882625482625482	0.4352036798641619	VCAN
A tetrasaccharide linker sequence is required for GAG synthesis Homo sapiens R-HSA-1971475	1/26	0.6437965421091797	0.7725558505310156	0	0	0.9882625482625482	0.4352036798641619	VCAN
N-glycan antennae elongation in the medial/trans-Golgi Homo sapiens R-HSA-975576	1/26	0.6437965421091797	0.7725558505310156	0	0	0.9882625482625482	0.4352036798641619	B4GALT1
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases Homo sapiens R-HSA-8849471	1/26	0.6437965421091797	0.7725558505310156	0	0	0.9882625482625482	0.4352036798641619	RAC1
ZBP1(DAI) mediated induction of type I IFNs Homo sapiens R-HSA-1606322	1/26	0.6437965421091797	0.7725558505310156	0	0	0.9882625482625482	0.4352036798641619	DTX4
TNFR1-induced NFkappaB signaling pathway Homo sapiens R-HSA-5357956	1/26	0.6437965421091797	0.7725558505310156	0	0	0.9882625482625482	0.4352036798641619	TAB3
PPARA activates gene expression Homo sapiens R-HSA-1989781	4/113	0.6453222350772445	0.7735224112421435	0	0	0.9061944385178864	0.39691814603106784	NCOA1;MTF1;PLIN2;CD36
Degradation of DVL Homo sapiens R-HSA-4641258	2/56	0.6462947985017341	0.7738245413499024	0	0	0.9148529973272241	0.39933290780140823	PSMB3;PSME3
Collagen formation Homo sapiens R-HSA-1474290	3/85	0.6476202093245268	0.7745480009070621	0	0	0.9035405192761605	0.3925439476689077	PLOD1;P4HB;CTSB
Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell Homo sapiens R-HSA-112314	5/142	0.6516975580609089	0.7779058201774854	0	0	0.9010774213652374	0.3858185479741909	PRKCA;AP2A1;CALM1;PLCB2;GNAI2
Meiotic synapsis Homo sapiens R-HSA-1221632	2/57	0.6558646629536976	0.7779058201774854	0	0	0.8981724461105904	0.3788498722905423	BRCA1;SYNE2
Hh mutants abrogate ligand secretion Homo sapiens R-HSA-5387390	2/57	0.6558646629536976	0.7779058201774854	0	0	0.8981724461105904	0.3788498722905423	PSMB3;PSME3
RNA Polymerase III Transcription Initiation From Type 2 Promoter Homo sapiens R-HSA-76066	1/27	0.6576708423846898	0.7779058201774854	0	0	0.9502029502029502	0.3981832231646586	POLR2K
Interleukin-6 family signaling Homo sapiens R-HSA-6783589	1/27	0.6576708423846898	0.7779058201774854	0	0	0.9502029502029502	0.3981832231646586	CBL
Sema4D in semaphorin signaling Homo sapiens R-HSA-400685	1/27	0.6576708423846898	0.7779058201774854	0	0	0.9502029502029502	0.3981832231646586	RAC1
CREB phosphorylation through the activation of Ras Homo sapiens R-HSA-442742	1/27	0.6576708423846898	0.7779058201774854	0	0	0.9502029502029502	0.3981832231646586	CALM1
Phase 1 - inactivation of fast Na+ channels Homo sapiens R-HSA-5576894	1/27	0.6576708423846898	0.7779058201774854	0	0	0.9502029502029502	0.3981832231646586	CACNB4
RORA activates gene expression Homo sapiens R-HSA-1368082	1/27	0.6576708423846898	0.7779058201774854	0	0	0.9502029502029502	0.3981832231646586	NCOA1
Synthesis of bile acids and bile salts Homo sapiens R-HSA-192105	1/27	0.6576708423846898	0.7779058201774854	0	0	0.9502029502029502	0.3981832231646586	NCOA1
Metabolism of nucleotides Homo sapiens R-HSA-15869	3/87	0.6631315784246605	0.7835019969505891	0	0	0.8819354838709678	0.362283089049242	PNP;UPP1;TYMP
NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590	2/58	0.6652263959700985	0.784654063920651	0	0	0.8820876288659794	0.3595634847218651	PSMB3;PSME3
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha) Homo sapiens R-HSA-400206	4/116	0.6655678326179822	0.784654063920651	0	0	0.8817829457364341	0.3589868162090368	NCOA1;MTF1;PLIN2;CD36
PERK regulates gene expression Homo sapiens R-HSA-381042	1/28	0.6710053966636808	0.7864125206955561	0	0	0.9149625816292483	0.36505003177188017	CXCL8
RNA Polymerase III Transcription Initiation From Type 1 Promoter Homo sapiens R-HSA-76061	1/28	0.6710053966636808	0.7864125206955561	0	0	0.9149625816292483	0.36505003177188017	POLR2K
RNA Polymerase III Transcription Initiation From Type 3 Promoter Homo sapiens R-HSA-76071	1/28	0.6710053966636808	0.7864125206955561	0	0	0.9149625816292483	0.36505003177188017	POLR2K
G-protein activation Homo sapiens R-HSA-202040	1/28	0.6710053966636808	0.7864125206955561	0	0	0.9149625816292483	0.36505003177188017	GNAI2
Adrenaline,noradrenaline inhibits insulin secretion Homo sapiens R-HSA-400042	1/28	0.6710053966636808	0.7864125206955561	0	0	0.9149625816292483	0.36505003177188017	GNAI2
Telomere Maintenance Homo sapiens R-HSA-157579	2/59	0.6743816867417198	0.7864125206955561	0	0	0.8665671911738109	0.34139196794493204	POLD3;PCNA
DNA Double Strand Break Response Homo sapiens R-HSA-5693606	2/59	0.6743816867417198	0.7864125206955561	0	0	0.8665671911738109	0.34139196794493204	BRCA1;KPNA2
Degradation of GLI1 by the proteasome Homo sapiens R-HSA-5610780	2/59	0.6743816867417198	0.7864125206955561	0	0	0.8665671911738109	0.34139196794493204	PSMB3;PSME3
GLI3 is processed to GLI3R by the proteasome Homo sapiens R-HSA-5610785	2/59	0.6743816867417198	0.7864125206955561	0	0	0.8665671911738109	0.34139196794493204	PSMB3;PSME3
Degradation of GLI2 by the proteasome Homo sapiens R-HSA-5610783	2/59	0.6743816867417198	0.7864125206955561	0	0	0.8665671911738109	0.34139196794493204	PSMB3;PSME3
Influenza Infection Homo sapiens R-HSA-168254	5/147	0.6813849459452085	0.7931144099851148	0	0	0.869121585919137	0.3334192600220228	NUP210;RPL27A;KPNA2;POLR2J;POLR2K
COPI-independent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811436	1/29	0.6838211765793448	0.7931144099851148	0	0	0.8822393822393823	0.3353028702962915	AGPAT3
Negative regulation of FGFR3 signaling Homo sapiens R-HSA-5654732	1/29	0.6838211765793448	0.7931144099851148	0	0	0.8822393822393823	0.3353028702962915	CBL
Myogenesis Homo sapiens R-HSA-525793	1/29	0.6838211765793448	0.7931144099851148	0	0	0.8822393822393823	0.3353028702962915	MEF2D
CDO in myogenesis Homo sapiens R-HSA-375170	1/29	0.6838211765793448	0.7931144099851148	0	0	0.8822393822393823	0.3353028702962915	MEF2D
Mitochondrial translation Homo sapiens R-HSA-5368287	3/90	0.6854582222373129	0.7941554807797994	0	0	0.8513904338153504	0.3215426897465619	MRPS15;MRPL36;MRPL47
Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854	5/148	0.6871140095865441	0.7952159981637374	0	0	0.8629985796868074	0.323844573193683	TCN2;LRP1;LPL;PLB1;NADK
Dectin-1 mediated noncanonical NF-kB signaling Homo sapiens R-HSA-5607761	2/61	0.6920805992192679	0.800101790701285	0	0	0.8371046653852874	0.3080987639430741	PSMB3;PSME3
NEP/NS2 Interacts with the Cellular Export Machinery Homo sapiens R-HSA-168333	1/30	0.6961383397334779	0.8004845576806802	0	0	0.8517729552212311	0.30851801982086985	NUP210
Regulation of Glucokinase by Glucokinase Regulatory Protein Homo sapiens R-HSA-170822	1/30	0.6961383397334779	0.8004845576806802	0	0	0.8517729552212311	0.30851801982086985	NUP210
Transport of Ribonucleoproteins into the Host Nucleus Homo sapiens R-HSA-168271	1/30	0.6961383397334779	0.8004845576806802	0	0	0.8517729552212311	0.30851801982086985	NUP210
RNA Polymerase I Promoter Escape Homo sapiens R-HSA-73772	1/30	0.6961383397334779	0.8004845576806802	0	0	0.8517729552212311	0.30851801982086985	POLR2K
Metabolism of steroid hormones Homo sapiens R-HSA-196071	1/30	0.6961383397334779	0.8004845576806802	0	0	0.8517729552212311	0.30851801982086985	STAR
Cytochrome P450 - arranged by substrate type Homo sapiens R-HSA-211897	2/62	0.7006284504366957	0.8047860489508142	0	0	0.8231099656357388	0.2928440554898716	NCOA1;CYP2E1
Export of Viral Ribonucleoproteins from Nucleus Homo sapiens R-HSA-168274	1/31	0.7079762615568359	0.8114904001195751	0	0	0.8233376233376234	0.2843352966539307	NUP210
Negative regulation of FGFR4 signaling Homo sapiens R-HSA-5654733	1/31	0.7079762615568359	0.8114904001195751	0	0	0.8233376233376234	0.2843352966539307	CBL
